,caption,I-E,S-N,T-F,J-P
3449,faster again day one on the snowboard is in the books for the little man we had low expectations but he was so into it laughing wanting more and had impressive balance thanks for letting us borrow the board and skis,0,1,0,1
3450,in battle with the thousands upon thousands of other weekend warriors yesterday but how bout that sunrise eh i70 purplemountainsmajesty thosewhitetreestho,0,1,0,1
3451,got to hang with this little tornado for a couple of days without mom for the first time lesson 1 makes it look easy lesson 2 hanging with a toddler is almost a form of meditation that forces you to be in the moment at all times but also not like meditation at all,0,1,0,1
3452,you shouldve seen my gloriously linked teleturns well at least the first few dozen or so until my legs remembered its been a few seasons since ive done lunges down a damn mountain like an idiot let alone while wearing a pack filled with toddler snowboard stuff its fun though right yeah its fun in completely unrelated news anyone want to trade a split board for some telemark skis,0,1,0,1
3453,triple threat,0,1,0,1
3454,when youre a canadian company curling just makes sense as a ux team building activity,0,1,0,1
3455,back at the wood charring game for the van interior to be whitewashed afterward this time with a real deal torch vanlife sprinterbuild,0,1,0,1
3456,van build status driver and passenger wall panels cut and installed outlets 110 12v wired and through the walls battery and inverter meterswitch installed front and rear zone light switches installed two person bench seat installed by things are starting to feel like theyre moving more quickly now finally im also getting more comfortable working on this thing figuring stuff out as i go and embracing the lack of right angles on nearly everything also arlo is a big fan of his seat and finally being able to ride in the van next up finish the floor install easy build and install bed system not easy vanlife sprinterbuild,0,1,0,1
3457,more van progress led puck lights are wired ceiling panels 2 of 4 stained and installed bed posts are in and the frame even fits got some big help from and my grandpas pocket knife vanlife sprinterbuild,0,1,0,1
3458,this kid is pretty dang pumped on his bunk bed in the van it was barely installed and he just had to go get his pillow blankets and pink giraffe to truly test it out vanlife sprinterconversion,0,1,0,1
3459,we leave for our first big road trip in the new van tomorrow morning but tonight tonight im finishing the ceiling panels and led lights fridge and other minor electrical stuff meanwhile is putting the finishing touches on the blackout curtains and packing all our camping gear tons of time digging this ebony stain tho,0,1,0,1
3460,k a just straight maxin relaxin vanlife vanbessie,0,1,0,1
3461,skippin,0,1,0,1
3462,family jog on the beach all casuallike vanlife vanbessie,0,1,0,1
3463,california a few hours from the coast and cali gets all hot and bothered vanlife vanbessie,0,1,0,1
3464,we followed the fantastic advice of and scored an incredible spot on the shores of lake mead heres enjoying some much deserved down time with a book a few nights ago oh and thats not the sunset you see thats the glow of las vegas behind them thar mountains vanlife vanbessie,0,1,0,1
3465,soyeah we took a helicopter ride through bryce canyon such a cool perspective of a truly unique place arlo 25 was so brave and legit loved it so did and i vanbessie brycecanyon nationalpark,0,1,0,1
3466,jump on in vanbessie vanlife,0,1,0,1
3467,the way to our lake mead camp spot was bessies first good off road advanture she handled it like a beast vanlife vanbessie,0,1,0,1
3468,our hikes are shorter and less technical than they used to be but they sure can have some special moments like this one that probably needs to have hike capitol reef scrawled across the top and made into our own personal poster moment captured by the candid photog vanlife vanbessie,0,1,0,1
3469,camping up against the walls of a small canyon just outside of goblin valley was ridiculously cool vanlife vanbessie,0,1,0,1
3470,the moon in the middle of utah is so very bright even in the afternoon vanbessie,0,1,0,1
3471,whoa alexonthepoint,0,1,0,1
3472,first mountain bike ride is in the books for the little man it was also a good excuse to try some fun stuff with the drone,0,1,0,1
3473,love this kid three years old today and getting smarter and funnier by the minute,0,1,0,1
3474,i took an instagram break for a few years it was quite lovely but now im missing having recent and distant memories to look back on especially with so much going on so im going to pick it up again and prioritize using it as memory keeper dont call it a comeback,0,1,0,1
3475,just a couple of dudes out for a powder hunt and yes i do occasionally make my own sound effects as i ride,0,1,0,1
3476,half awake in a fake empire,1,0,0,1
3477,i dont think catlong wants me to go to work,1,0,0,1
3478,february does not suck here,1,0,0,1
3479,public service announcement with guitars night 1,1,0,0,1
3480,i can dance on my own grave thank you but i cant die now cause i got another show two great nights at,1,0,0,1
3481,currently,1,0,0,1
3482,this pho will change your life this pho is the truth this pho is the rolling stones in 1973 this pho is a sunrise over the ocean this pho is incident into rosie this pho is a joshua tree at sunset this pho is brilliant corners this pho is a cat on your lap and a good cup of coffee on a rainy sunday afternoon this pho is everything,1,0,0,1
3483,making the biggest little mistake of my life,1,0,0,1
3484,home briefly,1,0,0,1
3485,hello phoenix i was skeptical of the hype but your pizza is extremely legitimate,1,0,0,1
3486,catlong saddened by my constant travel has decided to maximize our time together by coming to work with me,1,0,0,1
3487,finally got around to meeting the neighbors yesterday,1,0,0,1
3488,table at lunch is for some reason covered in mats pencil drawings not that im complaining,1,0,0,1
3489,catlong pretty much every morning,1,0,0,1
3490,this sign does not get me at all,1,0,0,1
3491,this wedge salad on the other hand understands me like it wrote its dissertation on me,1,0,0,1
3492,this place is perfect going anywhere else is always the wrong decision,1,0,0,1
3493,therapy,1,0,0,1
3494,mushroom salad also pictured alligator ribs oyster bacon sandwich maybe this wasnt the best meal to have right before a 5 hour flight home and then a few hours later a 6 hour flight to dc but maybe it was,1,0,0,1
3495,pilgrimage,1,0,0,1
3496,we havent seen each other much the last few weeks so catlong hasnt let me out of her sight all day,1,0,0,1
3497,crap seats so this will probably be the only picture of the night the artists who conjured much of the intellectual and emotional landscape of my life are leaving us inevitably and unavoidably others will soon follow and i am not ready for that but ill keep looking for america,1,0,0,1
3498,thinking of seeking asylum,1,0,0,1
3499,miami 20171,1,0,0,1
3500,every time i see this building i think its an entry in some sort of ugly building contest hello philly nice to see you but i cannot linger,1,0,0,1
3501,paradise,1,0,0,1
3502,mondayfriday san franciscomiamiphillyvegassan francisco with ny to come on sunday this ramen almost makes up for all that,1,0,0,1
3503,birthday loot,1,0,0,1
3504,well ill never be a stranger and ill never be alone wherever were together thats my home a notparticularlygood billy joel song,1,0,0,1
3505,newyorkfuckingcity,1,0,0,1
3506,sanfranfuckingcisco,1,0,0,1
3507,sometimes a thunderstorm rolls up the lake and you have to kill some time inside and then you remember that four years ago you hid a half bottle of your favorite gin inside a wall in the cottage and things are okay after all,1,0,0,1
3508,not terrible,1,0,0,1
3509,what am i doing with my life also fascinated to learn that 101 doesnt qualify as very warm,1,0,0,1
3510,shes so soft shes so blue when he looks into her eyes he just sits back and sighs ooh ooh ooh what can i do ooh ooh ooh what can i do ooh ooh ooh what can i do ooh ooh ooh what can i do,1,0,0,1
3511,extremely successful record store visit,1,0,0,1
3512,at least im not going to arizona this week checks forecast oh come on,1,0,0,1
3513,sleeping but also definitely accepting highfives,1,0,0,1
3514,how a resurrection really feels night one of,1,0,0,1
3515,yeah sure what the hell ill tell my story again night two,1,0,0,1
3516,we had some massive nights every song was right night three,1,0,0,1
3517,latergram stilltrue,1,0,0,1
3518,seems kinda understated tbh,1,0,0,1
3519,shopcat,1,0,0,1
3520,i have a 25year relationship with this sandwich it is probably the sandwich i have eaten more than any other it is the sandwich i turned to when i couldnt take one more night of dining hall baked potato bar freshman year it was my dinner the night my father died a couple years later and one of the last things i ate before finally leaving dc 20 years after that its a great and important sandwich is what im saying and though the execution has ebbed and flowed over the years this one was among the very best enjoyeverysandwich latergram,1,0,0,1
3521,david byrne this is a fantastic show you should absolutely go see it if you have the opportunity,1,0,0,1
3522,bonus david byrne content because im still thinking about this show 2 days later,1,0,0,1
3523,desert track sunrise somewhere very warm,1,0,0,1
3524,exhausted and miss my cat in that order but please dont tell catlong,1,0,0,1
3525,this is taco tacos people are gonna get married so i got to play around with a smoker and like 60 pounds of meat and hang out with taco and tacos people all day not terrible,1,0,0,1
3526,catlong seems to forgive my frequent absences,1,0,0,1
3527,well ride the ship downdumping buckets overboardthere cant be more of them than usthere cant be more,1,0,0,1
3528,trombone shorty,1,0,0,1
3529,stopped by to visit the neighbors apparently it is international red panda day which seems like maybe it should be a whole week or at least twice a year just a suggestion,1,0,0,1
3530,last week sucked and this week will probably suck too so i stopped in for some therapy before you ask no i cannot explain why i never got around to buying exile on vinyl before today particularly since its the album i had in mind when i bought a turntable,1,0,0,1
3531,aliens probably,1,0,0,1
3532,really great set highly recommended,1,0,0,1
3533,gary clark jr,1,0,0,1
3534,waiting,1,0,0,1
3535,when generation lockdown has their day throw the bums all out and drain that swamp for real purp walk them down the capitol steps and show them how it feels tramp the dirt down jesus you can pray the rod theyll spare stick it up your ass with your useless thoughts and prayers but i swear it sounded like a train,1,0,0,1
3536,sitting down here in the campfire light with the ghost of old tom joad,1,0,0,1
3537,and if i dont see ya in a long long while ill try to find you left of the dial,1,0,0,1
3538,learning to fly,1,0,0,1
3539,ballots booze vote yall,1,0,0,1
3540,somehow get better every time i see them,1,0,0,1
3541,did not climb,1,0,0,1
3542,waterfall et cetera,1,0,0,1
3543,dog,1,0,0,1
3544,searching for light in the darkness of insanity so happy to be able to see elvis costello again and in fine form latergram,1,0,0,1
3545,church with the disciples of soul,1,0,0,1
3546,over the last three years ive struggled to run as consistently as id like actually thats an understatement a lie to myself if i get a single threemile run in lately its been a good week somehow i managed to become the first person in history to move from dc to san francisco and get less healthy in the process stopped running gained back 3040 of the 60 pounds i lost etc so yesterday i did this 5k ran slower than i did when i first started running 6 years ago its generous to even think of yesterdays pace as running but it felt good and i did it right kept breathing and heart rate under control got faster each mile finished with a good hard push the last quarter mile next year ill shave a couple minutes off the pace,1,0,0,1
3547,snuck into a park,1,0,0,1
3548,early,1,0,0,1
3549,trying to remember why we didnt move here any of the three dozen times we thought about it,1,0,0,1
3550,ran into some old friends i was worried about how the vieques wild horse population fared in the hurricane relieved and delighted to encounter more than ever before i love this place,1,0,0,1
3551,tons of people here this week which means empty beaches like this are harder to come by than on most previous visits a little less perfect for me perhaps but great news for an island that depends on tourism,1,0,0,1
3552,pelicans are top ten animals,1,0,0,1
3553,gazebo is occupied,1,0,0,1
3555,patti smith a week ago a ferocious joyous righteous show from an absolute force of nature so many highlights gloria people have the power the moment in which one of the great poets of her generation spits contemptuously on stage and even 40 years on you feel for a split second like youre witnessing the invention of punk a haunting crushing gorgeous cover of after the gold rush but the highlight the five minutes of pure magic is patti smith standing before you in the fillmore singing a hard rains a gonna fall like shes delivering a message from the universe itself,1,0,0,1
3556,excuse me sir i have been sitting here for twenty minutes and no one has even brought me a menu yet,1,0,0,1
3557,sunrises have been okay this week,1,0,0,1
3558,hey kids where are you nobody tells you what to do baby hey kids rock and roll nobody tells you where to go baby,1,0,0,1
3559,it begins,1,0,0,1
3560,these times can take their toll sometimes and i know you feel the same way too it gets so hard to keep between the ditches when the roads wind the way they do,1,0,0,1
3561,boom boom boom boom decide yourself if radios gonna stay reason it could polish up the gray,1,0,0,1
3562,you remember the faces the places the names you know its never over its relentless as the rain night 3,1,0,0,1
3563,ive seen a lot of concerts and ive seen a lot of politicians ive never seen a county commissioner kick off a concert by rapping atop a bicycle was awesome opening for,1,0,0,1
3564,well i never saw lynyrd skynyrd and i never saw the clash but i sure saw at the fabulous for four amazing nights of heathens homecoming 2019 loveeachothermotherfuckers,1,0,0,1
3565,catlong just casually being the best cat,1,0,0,1
3566,absurdly great route for an absurdly slow but deeply satisfying run that totally justifies the 12hour basketball coma im about to enter,1,0,0,1
3567,pretty good pace for a guy pushing a wheelbarrow full of car batteries unfortunately i am not a guy pushing a wheelbarrow full of car batteries i am just old and slow and out of shape and everything hurts but you keep going anyway i guess the alternative is worse and theres something satisfying in it also at the end the potato lobby gives you a carton of instant hash browns so ive got that going for me which well id have been happier with a french fry table at mile 10 maybe next year oh and the band that was playing the thrill is gone at mile 11 can go straight to hell,1,0,0,1
3568,went a little overboard celebrating the holiday of my people but no regrets that sly the family stone set is the folks at throw a fine recordstoreday,1,0,0,1
3569,day one in the desert went like this,1,0,0,1
3570,i kept expecting to encounter wonko the sane but had to settle for this that befriended me,1,0,0,1
3571,day two in the desert went like this,1,0,0,1
3572,well my feet they finally took root in the earth but i got me a nice little place in the stars and i swear i found the key to the universe in the engine of an old parked car,1,0,0,1
3573,the dimmer twins berkeley,1,0,0,1
3574,the dimmer twins san francisco,1,0,0,1
3575,catlong having made her pitch for converting threeday weekends to fourday weekends awaits my response,1,0,0,1
3576,this is catlongs way of telling me to stop fighting with idiots on twitter,1,0,0,1
3577,greetings from sunny californevermind,1,0,0,1
3578,a heat advisory at 70 next hour foggy the perfect june forecast in san francisco,1,0,0,1
3579,when i lived in dc every year there was a day i referred to as tom petty day it was a different day every year and you never knew when it would be but you know when it arrived a warm sunny spring day when you first felt that the weather had turned a corner from sometimes warmsometimes cold to consistently warm in the sun and the warmth id realize tom petty day was upon us open the windows hit play on pettys greatest hits cd and make things official with the first few notes of american girl i loved tom petty day i was sad when i realized there is no tom petty day in san francisco the weather just isnt consistent or predictable enough you never feel like the sun and warmth will stay for a more than a few days certainly not for months and so now i celebrate the occasional tom petty one desperate moment when the weather is spectacular and the fog lifts outside and in well she was an american girl raised on promises why tom petty cause i nearly wore that cd out spring semester freshman year of college and as a result associate it strongly with a bright warm dc spring day nothing more to it than that well that and the fact that tom petty was awesome,1,0,0,1
3580,maybe time running out is a gift,1,0,0,1
3581,and we probably didnt say anything as the sunset turned to night we let the spirits do the talking with cascades of faded light,1,0,0,1
3582,aps is arizonas largest utility it has a monopoly over the electricity business in much of the state a monopoly over something everyone has to buy is a pretty good thing to have if youre into making money and aps is very into making money half a billion dollars in profit last year alone but aps is never satisfied not with hundreds of millions in profits ceo don brandt personally took home millions all for selling something people could only buy from them and that they had to buy it gets hot in the summer in arizona like 115 degrees hot daily for long stretches in weather like that you need air conditioning you need fans you need electricity or you die aps didnt need the fifty bucks or so that 72yearold stephanie pullman was a few days late in paying when aps decided to cut off her electricity on a 107 degree day but aps sure wanted it a week later the county sheriffs office found stephanie in her home dead of environmental heat exposure her body already decomposing this will become more common if we let it climate change will make hot days like that more common an economy rigged to allow wealthy corporations to do whatever they want in the name of making a buck will lead to more millionaires like don brandt too busy counting their cash to give a damn who dies when their electricity gets shut off if we let it,1,0,0,1
3583,c l a m s,1,0,0,1
3584,therapy,1,0,0,1
3585,its just something in our blood theres no need for explanations were just dogs on the run lovely show highlighted by a gorgeous corrina corrina and a truly special american girl,1,0,0,1
3586,theres no way around this this went badly a kneehamstring injury a couple months ago didnt help nor did the cold i had for the last week but really im just out of shape and carrying around a few too many pounds for this kind of distance and its time to focus on some shorter distances nothing good to say about this run except that i didnt throw up and that the people who line race routes to yell encouragement to total strangers are awesome and we should all be more like them,1,0,0,1
3587,catlongs reaction to cnn is not subtle,1,0,0,1
3588,mills buck 20000 miles to an oasis,1,0,0,1
3589,mavis staples singing the talking heads slippery people is the purest best thing,1,0,0,1
3590,seeking out the poorer quarters where the ragged people go looking for the places only they would know bob weir paul simon,1,0,0,1
3591,just having a totally normal evening making some notes on focus group transcripts,1,0,0,1
3592,hands touching hands reaching out touching me touching you i apologize for this caption,1,0,0,1
3593,a campsite overlooking an ocean sunset a nice 9 mile hike past a bunch of elk and hundreds of pelicans to followed by some spectacular oysters across the street from this old boat made for a pretty great labor day weekend though the highlight mightve been the lack of a consistent cell phone signal,1,0,0,1
3594,happy fiveyear anniversary to one of the most special shows ive ever been to a band id never heard of that quickly became a favorite and a killer set by craig finn visibly giddy even by standards to be in his hometown opening for his hometown heroes its a big city and theres just so much love that wouldve been more than enough for a hell of a night and then in their first minnesota show in 20 years i never thought id see them and worried that if i ever did theyd well i knew enough to worry that if i ever saw them they might suck they might suck on purpose they did not suck they were fucking awesome funny and sharp and just raggedy enough to not be perfect you do not want the replacements to be perfect but good enough to remind you this couldve been the best band ever i mean but what wouldve been the fun in that i fell in love with minneapolis that weekend hello minneapolis i owe you a visit up in the skyway,1,0,0,1
3595,having not yet memorized the track sequence for bob dylans modern times catlong takes a quick glance to see how much is left on side three,1,0,0,1
3596,im ready for the laughing gas im ready im ready for whats next im ready to duck im ready to dive im ready to say im glad to be alive im ready im ready for the push uh huh,1,0,0,1
3597,saw this billboard like 3 minutes after getting to berlin in case youre wondering if the germans love david hasselhoff thing is a joke,1,0,0,1
3598,no i wont be afraid oh i wont be afraid i do not approve of carving things into trees but i do approve of ben e king,1,0,0,1
3599,this wall gets me,1,0,0,1
3600,seems like a good time to acknowledge that i have a strong preference for art i probably dont understand,1,0,0,1
3601,i saw the decade in when it seemed the world could change at the blink of an eye and if anything then theres your sign of the times,1,0,0,1
3602,one love one blood one life you got to do what you should one life with each other sisters brothers one life but were not the same we get to carry each other carry each other this room is gorgeous and everything i hoped it would be and when they play a bit of one and heroes and other stuff recorded here long ago in the shadow of the wall and in sight of russian guard towers you can feel a bit of magic around you and a whole lot of history,1,0,0,1
3603,i i wish you could swim like the dolphins like dolphins can swim,1,0,0,1
3604,if you name your bar after a suicide song and put it on the wall in blue neon i will definitely come inside and have a drink,1,0,0,1
3605,truth,1,0,0,1
3606,its no secret that the stars are falling from the sky its no secret that our world is in darkness tonight,1,0,0,1
3607,photo 1 view of a climate protest from the roof of the reichtag building with berlin cathedral and television tower in the background photos 24 three of the dozens of climaterelated street art and stickers seen around berlin,1,0,0,1
3608,prague takes kafka very seriously,1,0,0,1
3609,as we listened one last time an we watched with one last look spellbound an swallowed til the tolling ended tolling for the aching whose wounds cannot be nursed for the countless confused accused misused strungout ones an worse an for every hungup person in the whole wide universe an we gazed upon the chimes of freedom flashing prague berlin,1,0,0,1
3610,its 76 degrees in prague right now the typical high in october is about 55 it makes for a beautiful day walking the city but reminders are always close at hand,1,0,0,1
3611,prague was okay,1,0,0,1
3612,i dont think catlong has let me out of her sight for 5 minutes in the four days ive been back berlin prague were great but its good to be home,1,0,0,1
3613,holy shit its jason isbell closing with runnin down a dream at the ryman pretty good night,1,0,0,1
3614,blurred extreme closeup of my index finger also pictured catlong,1,0,0,1
3615,gonna be a good week,1,0,0,1
3616,dodging drops while taking a drag when it goes out you cant get it back holding on to them good old days is like smoking cigarettes in the rain vandoliers oct 26 2019,1,0,0,1
3617,this is such a gorgeous sign and such a gorgeous venue never get tired of seeing it,1,0,0,1
3618,the futures here and we cant go back oakland november 16 2019 fucking tremendous show,1,0,0,1
3619,large rocks tired legs,1,0,0,1
3620,this place is ridiculous,1,0,0,1
3621,two travelers one upgrade,1,0,0,1
3622,with a boulder on my shoulder feelin kinda older,1,0,0,1
3623,still the same,1,0,0,1
3624,2019 tom morello 11122019,1,0,0,1
3625,definitely do not regret moving to california,1,0,0,1
3626,catlong,1,0,0,1
3627,in the wee wee hours your mind gets hazy homecoming night one,1,0,0,1
3628,scared shitless of whats coming next homecoming night 2,1,0,0,1
3629,turn that speaker up full blast play it all night long homecoming night three also pictured,1,0,0,1
3630,some of yall have been asking me who you should vote for for like 25 years i dont think ive ever given you a specific candidate recommendation in a presidential primary before until now,1,0,0,1
3631,here is a picture of catlong may it bring you comfort,1,0,0,1
3632,the power to dream to rule to wrestle the world from fools 382020 i needed this,1,0,0,1
3633,sheltering in place staythefuckhome,1,0,0,1
3634,sheltering in place day two,1,0,0,1
3635,sheltering in place day 3,1,0,0,1
3636,sheltering in place day 5,1,0,0,1
3637,day 6 of the formal shelterinplace but its really day 14 for us because we went into fairly thorough lockdown before it was mandated if you live somewhere that hasnt made it official yet and youre able to stay home please do catlong is typically as camerashy as i am but she posed for some portraits today perhaps in honor of the twoweek mark,1,0,0,1
3638,day 9 or 17 depending on how i count ordered some wine from one of our favorite local businesses they delivered to our doorstep and threw in a bonus box of portuguese baked goods most of which disappeared almost immediately i blame the cat though the crumbs on my shirt give me away just a reminder that your favorite local businesses are an essential part of your community and theyre struggling to adapt and survive and keep your neighbors employed help them out if you can,1,0,0,1
3639,day 17 or 25 depending on how i count catlong is not about to let a newlyemptied bookshelf go unclaimed,1,0,0,1
3640,day 25 but really 33 smoking a lamb leg drinking some vermouth enjoying the sun tweeting mean things about bad people trying to pretend for a moment or two that things are normal,1,0,0,1
3641,day 26 or 34 gave this a spin its a great record check it out i bought it 6 or 8 months ago at my beloved local record store in a moment right out of the dry the rain scene in high fidelity after 5 or 10 minutes of browsing the store i realized i was really enjoying whatever was playing on the store stereo hey ben who is this sonny clark its really good yeah ten minutes later this is really good i know right five minutes later ok ill take it turns out it was his only copy he had to pull it off the turntable to sell it to me i still feel bad he didnt get to finish it ive bought plenty of music from amazon and apple over the years but things like that dont happen online or at a big box store its a little bit of magic that only happens in your local record shop and your local record shop is probably struggling right now and its gonna get a whole lot worse before it gets better if you can buy something from them online a record some merch a gift card you wont regret helping keep them afloat lets just remember not to redeem all those gift cards all at once as soon as doors reopen k,1,0,0,1
3642,smoked some ribs but shoulda pulled them off sooner and they were kinda disappointing also probably coulda trimmed em a bit better before putting them on sorry for the bummer caption just bringing some twitterstyle realism to the idyllic instagram,1,0,0,1
3643,day 39 i guess catlong thinks we could use a change of scenery,1,0,0,1
3644,day 45 catlong welcomed the camera at first then suddenly went 1980sseanpenn on me,1,0,0,1
3645,day 47 in which i take to the sea it was much warmer than this photo would suggest so i decided that wading in up to my knees wasnt enough and it was time to find out just how cold the ocean off san francisco really is its felt a bit odd living for three years just a few blocks from the ocean and never once fully submerging verdict invigorating awesome and indeed quite cold,1,0,0,1
3646,this is an oliveto created by the best bar in the world according to me in minneapolis casey and i fell in love with marvel bar during a few visits in 2014 we were supposed to visit minneapolis just about a month ago it would have been our first trip there in five years and we were looking forward to visiting dear friends going to our first show at the legendary for the venues 50th anniversary and of course going to marvel bar and its excellent sibling restaurant but that trip of course had to be cancelled gin lemon juice simple syrup licor 43 olive oil and an egg white shake with ice the bachelor farmermarvel bar team announced today that they will not reopen losing them is devastating and all the more so because this will be the norm sooner rather than later so much that we love so much of what makes our cities and communities great and unique and wonderful will not survive most nights are crystal clear but tonight its like hes stuck between stations,1,0,0,1
3647,day 58 i guess heres catlong i know this is a bad caption sorry,1,0,0,1
3648,sunday afternoon this is good,1,0,0,1
3649,a couple weeks ago i made and posted a photo of an oliveta favorite marvel bar cocktail in honor of their announcement that they are now closed forever i didnt make my favorite of their cocktails because it takes ten days to make and requires an ingredient i didnt have that was then this is now the lincoln county 425 cups bourbon 25 cups campari 1 23 cups carpano antica formula vermouth 1 lb lump charcoal combine in a jar then leave it alone in a cool dark place for 10 days then and i cannot stress this part enough strain it thoroughly three times through a coffee filter they say i say four because you really do not want to drink charcoal use a fresh filter each time did i mention that you really do not want to drink charcoal then stir some with ice strain it into a glass and its really good thanks for the charcoal,1,0,0,1
3650,i miss dcs peruvian chicken joints we havent found a suitable replacement in san francisco havent tried very hard for that matter figured i better try to replicate their efforts while i still remember the taste this didnt get there but it was good,1,0,0,1
3651,berlin wall 2019,1,0,0,1
3652,tom morello the fillmore 2019,1,0,0,1
3653,the exceptional drink in this rather unremarkable photo is a gin gin mule originally created by audrey saunders who is as responsible as anyone for the fact that cocktail menus have gotten considerably more interesting over the last few decades and the classics better made gin ginger beer lime mint simple syrup saunders pegu club in new york announced a few weeks ago that it will not reopen i first had a gin gin mule on our first visit to little branch in new york circa 2006 and immediately fell in love with both the cocktail and the bar the gin gin mule was caseys order i dont remember mine except that it was excellent we returned a few times over the years little branch has always been a favorite i hope it survives make your own ginger beer you probably cant buy anything decent you want it spicy heavy on the ginger and not sweet,1,0,0,1
3654,new speakers also pictured catlong,1,0,0,1
3655,just a phenomenal album that i dont listen to nearly often enough and you probably dont either give it a spin youre welcome,1,0,0,1
3656,public service announcement with guitar,1,0,0,1
3657,needed something frivolous and a reminder of before so i got mailorder oysters a shucking glove and some sancerre and went to work,1,0,0,1
3658,though generally quite camerashy catlong will occasionally adopt a fauxcasual pose that she knows will end up on instagram,1,0,0,1
3659,totally normal saturday night standing in the middle of my living room with a glass of rye and a livestream it isnt the same as a real concert of course but fck i needed this when the boys sing their songs and the kids they sing along im just another southern boy who dreams of nights in nyc and i sing along i still sing along,1,0,0,1
3660,summer concertfrommycouch series continues with at red rocks available to rent for a couple more days check it out its great also pictured isbell in berkeley and nashville last year when concerts were much more fun,1,0,0,1
3661,no complaints,1,0,0,1
3662,ykwtfgo,1,0,0,1
3663,this was 1992 or maybe very early 1993 im pretty sure 17yearold me did not think it would be another 28 years before the democratic party again nominated a woman to the vice presidency but then again 17yearold me thought that tie was a good idea so what did i know excited that the streak ends tonight and that the tie is long gone,1,0,0,1
3664,in honor of the 45th anniversary of the release of born to run i took this picture during what turned out to be clarence clemons last public performance of the jungleland solo somehow it ended up as the lead photo on his wikipedia page,1,0,0,1
3665,just a gorgeous label,1,0,0,1
3666,not pinot noir weather,1,0,0,1
3667,10 am no sun just an orange sky and a sense of doom eastfacing rooms should be fully illuminated this time of day instead they are dark,1,0,0,1
3668,san francisco 11 am 1 pm today,1,0,0,1
3669,pretty happy with this haul and the sandwich that fueled it,1,0,0,1
3670,the great highway is rbg stencils and good advice today,1,0,0,1
3671,here are some excerpts of a column i wrote about why democrats must expand the supreme court when they get the chance and how the threat to do so could help protect this years election from the current court putting a thumb on the scale to help trump stay in power link in bio if you want to read the whole thing,1,0,0,1
3672,wait for it,1,0,0,1
3673,my god what have i done,1,0,0,1
3674,this is gorgeous well worth the wait,1,0,0,1
3675,psa,1,0,0,1
3676,current moodmantra,1,0,0,1
3677,the daily news asks her for the dope she says man the dopes that theres still hope,1,0,0,1
3678,todays shirt patti smith people have the power the power to dream to rule to wrestle the world from fools its decreed the people rule joe biden will be president the people have decided that dont let anyone try to take it away,1,0,0,1
3679,this is catlong i have just given her the latest updates which she has received with a calm confidence for everything is unfolding as i described to her two days ago catlong understands that the american people have chosen joe biden their next president and while she plans to remain alert to trumps attempt to throw out votes she recognizes them as the desperate acts of a beaten man and she sleeps comfortably at night knowing that we will prevail be like catlong,1,0,0,1
3680,for the people,1,0,0,1
3681,this bird in my yard is bigger than my cat,1,0,0,1
3682,we are our only saviors,1,0,0,1
3683,various neighbors,1,0,0,1
3684,patti smith at the fillmore one year ago tonight neil youngs after the gold rush has felt a bit onthenose the last several years but never more than pattis cover of it felt that night a hell of a show as always but i was uneasy throughout and didnt use my tickets for her show the next night and now its been a year the longest ive gone without inperson live music since 1986 maybe earlier,1,0,0,1
3685,friday listening inspired by brian kemp john roberts and too many more and by everyone fighting to stop them,1,0,0,1
3686,oh just my neighborhood mural cesarchavezday,1,0,0,1
3687,parking lot also pictured beach ocean sun clouds,1,0,0,1
3688,ugh this beach is too crowded oh wait nevermind thats,1,0,0,1
3689,important safety tip do not fall into the cacti i cannot emphasize this enough people do not fall into the cacti,1,0,0,1
3690,unlike the cacti the joshua trees did me no harm,1,0,0,1
3691,natural graffiti,1,0,0,1
3692,no this cactus is not stained red from my blood thats just its natural colour,1,0,0,1
3693,still at the end of every hardearned day people find some reason to believe,1,0,0,1
3694,i swear i am not making this up it really happened,1,0,0,1
3695,sunrise,1,0,0,1
3696,happy record store day to all who observe struck out on my first choice but this is not a bad consolation prize,1,0,0,1
3697,you belong among the wildflowers you belong somewhere close to me far away from your trouble and worries you belong somewhere you feel free you belong somewhere you feel free,1,0,0,1
3698,the edge is cooler than you are,1,0,0,1
3699,assorted irishmen,1,0,0,1
3700,how long how long must we sing this song,1,0,0,1
3701,i am doing the east coast correctly,1,0,0,1
3702,i only know one party and its name is freedom,1,0,0,1
3703,raise a glass to the comrades weve lost,1,0,0,1
3704,music everywhere in washington square park we got a jazz quintet a jazz trio a solo pianist a bluegrass duo a folkrock quartet singing springsteen and a dude with a guitar singing american pie they cant all be winners oh and that human statue all in half an hour within 2 square blocks the best place in the world on top of its game,1,0,0,1
3705,1 sign 2 sides 1,1,0,0,1
3706,there is no sadness quite like leavingnewyork sadness,1,0,0,1
3707,his name is knuckles and he sat next to me on todays flight which is the best thing that has ever happened on an airplane,1,0,0,1
3708,at least we left before we had to go,1,0,0,1
3709,for 20 years ive been going out of my way to walk by stonewall when in new york but recently realized ive never been inside fixed that last week for an early birthday drink in honor of robert foser who would be 72 today except he is not,1,0,0,1
3710,searchin for light in the darkness of insanity,1,0,0,1
3711,listening to the muzak thinking bout this and that,1,0,0,1
3712,tough but fair,1,0,0,1
3713,dig if you will,1,0,0,1
3714,who knew paul ryan moonlights as a san francisco street artist,1,0,0,1
