,caption,I-E,S-N,T-F,J-P
12790,old denver meets new denver,1,0,0,1
12791,a line worth waiting in bake sale by local restaurants and bakeries to support planned parenthood of the rockies rino denver,1,0,0,1
12792,not too shabby for being one of the first people outside of interns and employees to get to print at great workshop learning how to do daredevil typesetting thanks cory from,1,0,0,1
12793,very kind of one of my favorite breweries to soft open their new taproom in rino welcome back on my birthday,1,0,0,1
12794,i bought a hat the last one that accurately reflects how i feel inside about the future most of the time,1,0,0,1
12795,apparently this is the pose you strike to celebrate international cat day pretty weird brutus catsofinstagram weirdcats internationalcatday,1,0,0,1
12796,mick jagger is a goddamn legend,1,0,0,1
12797,i dont think this is how you chair catsofinstagram,1,0,0,1
12798,this view never gets old mycity denver sunset,1,0,0,1
12799,when the burger is so good you order a second one juicylucy typecon2019 typecon,1,0,0,1
12800,i now call the first meeting of the butter egg society to order getinky,1,0,0,1
12801,progress is slow unsure what day it is vacationconference life is all ive known for a week and i dont want to go back to regular life,1,0,0,1
12802,fantastic piece by crushwalls crushwalls2019 denver rino,1,0,0,1
12803,astonishing crushwalls crushwalls2019,1,0,0,1
12804,sharp af,1,0,0,1
12805,killer work by,1,0,0,1
12806,good good boys of crushwalls2019,1,0,0,1
12807,i am ready for the apple keynote,1,0,0,1
12808,stared down the man and lived to tell the tale looking forward to tomorrow where hes gonna divulge all his secrets ddcworkshop thinkhetriedsomeofourcropalready fieldnotes,1,0,0,1
12809,finally cracking this open love the name and the collaboration sourbeer,1,0,0,1
12810,cosmico americas was some pretty trippy shit for the biennial of the americas in denver jaguar,1,0,0,1
12811,there is nothing better than market stall food disagree fight me,1,0,0,1
12812,its still decorative motherfucking gourd season people,1,0,0,1
12813,market typography,1,0,0,1
12814,the brits have discovered tacos,1,0,0,1
12815,nice branding and type,1,0,0,1
12816,in london pubs the girls is always up the extra flight of stairs kinda not ok ya know,1,0,0,1
12817,me at night if ive had caffeine after 3pm,1,0,0,1
12818,lot of good street art in shoreditch,1,0,0,1
12819,lighted alleys everywhere,1,0,0,1
12820,london goes big with everything,1,0,0,1
12821,big if true,1,0,0,1
12822,had to use the flash just to capture the pure insanity of this hint all three were very good glenlivet,1,0,0,1
12823,smart place very clever,1,0,0,1
12824,feeling exceedingly lucky to have had two back to back beautiful autumn days in london spent this one wandering the footpaths of nunhead cemetery travel london,1,0,0,1
12825,theres just something very peaceful about old and overgrown cemeteries,1,0,0,1
12826,cant help but feel that these will look better with a fourth edition to the set,1,0,0,1
12827,fantastic exhibit of work both galleries were well set up so glad i was able to come see the show in person,1,0,0,1
12828,london you beautiful mad wonderful city ive seen more of you this trip than ever before from rolling hills and fields in muddy commons to back alleys covered in wall to wall street art the diversity of experiences and people are like no where else in the world ive been none of this should work many might say it barely does but day after day of riding the trains and the underground and seeing people go about their day proves otherwise somehow through centuries and logistics and technology and good will it just does there was sun and rain top level and nonleague football and amazing art both on the street and in the galleries great food both on the go and when sat in a pub and always good friendship and conversation i couldnt have made this trip without the hospitality of jade and especially her mom who gave me a place to stay and home cooked meals and most importantly fresh coffee every morning im lucky to have such a good friend and shes lucky to have such a great family theres only one word that comes to mind whenever i visit london and this trip has been no different fantastic travel london,1,0,0,1
12829,just some photos from the secret victorian pet cemetery i toured last week in hyde park in london spooky,1,0,0,1
12830,poor marmaduke ginger 24 years scamp and muffin all well loved by their owners fritz though a murder most foul poisoned petcemetery,1,0,0,1
12831,makes me appreciate coming back to this guy all the more catsofinstagram,1,0,0,1
12832,really nailing the disinterested gaze here,1,0,0,1
12833,great resilience and comeback by palace today well earned point and we added a new member to welcome john,1,0,0,1
12834,best art show of the year always madness at the start but found five to add to my collection from a couple of my favorite local artists now just have to find more spots to hang them 666 art firstfriday,1,0,0,1
12835,man what a perfect day denver cowx,1,0,0,1
12836,now is the time to get fat and happy,1,0,0,1
12837,beauty is a choice i think we sometimes forget that our society incentivizes us to judge constantly to always see the negative to tear down anyone or anything that dares to rise above the fray but its still our choice to participate to comment or tweet or be rude to someone just because we can its so easy to resort to ugliness this fall has been the worst weather i think ive ever experienced in colorado snowstorms came early and havent stopped coming the last one was the biggest in 25 years tonight it snowed yet again not for long but long enough to really drive home how shitty its been we havent even hit december and it already feels like weve had more snow than entire years previous to this its disheartening its hard to get around the city its hard to even want to leave the warmth of home tonight i was determined to go out anyway to see good friends and to imbibe good drinks and to have good conversations that probably wont change the world but at least might make both participants think just a little bit deeper than before sure we commiserated about the weather hard not to its easy to complain but on the way home i chose to walk a few extra blocks out of my way to the park nearby to take this picture with the snow covered field in the foreground and the skyline of the city i love standing against the horizon it was easy to stop in the cold with wet snow creeping into my shoes and choose to see the beauty of this moment on a cold snowy night just the beauty of the snow and the lights of the city against the dark sky these moments are always there all around us we just have to stop and choose to see them to choose them over the ugliness beauty is a choice,1,0,0,1
12838,happy candlenights the panreligious pansexual personal pan winter holiday season mbmbam,1,0,0,1
12839,today was a late but very good mail day about 8 more of these to find to complete my collection afaik shakespeare books,1,0,0,1
12840,merry krampusnacht better be on the lookout tonight or krampus will get ya krampusnacht,1,0,0,1
12841,started the day with a winter warmerstyle beer to celebrate the solstice finishing up the day with another dont worry i abstained in between embracethedarkness solstice,1,0,0,1
12842,it has been a decade if you are reading this weve survived thats something some of my friends havent when i look back its a bit daunting to consider how much has changed the whole decade feels like two halves at the end of 2009 i had finally managed to move to denver but it was on the back of a pretty major failure at a jobcareer i thought id be really good at id also just taken my mom on an amazing trip of a lifetime to vienna but even that was bittersweet as it was also the beginning of the end of the relationship that had brought me back there in the early part of this decade i had to start over from scratch and thats what i did i struggled but found work i went out and made new lifelong friends i even fell into new relationships which while they didnt last taught me the importance of communication listening how to have your heart broken and more importantly how to mend it and how to be comfortable being alone the first half of the decade i was filled with hope for the future of the world and our country but pretty down on my own life and future everything flipped in the latter half while im increasingly pessimistic about the world and the rise of everything awful in the last four years ive been much luckier in my personal life ive grown as a person ive traveled to places id only dreamed of i made new lifelong friends i found communities of creative likeminded people that i cant wait to engage with more in the new decade ive never been more excited or terrified of what comes next i have a rough plan execution will be in the details ive become more flexible more calm more focused and sometimes i almost feel ready for the challenges ahead heres to 2020 being the start of an amazing decade for all of us full of love and challenges and successes and failures and bouncebacks and survival happy new year,1,0,0,1
12843,field trip to the multiverse,1,0,0,1
12844,that was one hell of a trip four hours later i understand something about the multiverse but also feel like i know nothing its bizarre and wonderful and dense af would take several trips and severe risk to the mind to make full sense of it all multiverse,1,0,0,1
12845,scenes from the multiverse,1,0,0,1
12846,more scenes from the multiverse multiverse,1,0,0,1
12847,up the palace heck of a hard fought draw today against the defending champions wilfred zaha is worth 80 million and not a penny less cpfc,1,0,0,1
12848,sunset through the trees,1,0,0,1
12849,colorado showing off five weeks till dst,1,0,0,1
12850,be back soon chattanooga you remain one of the few places on earth i will always be able to call home,1,0,0,1
12851,daylight savings is coming,1,0,0,1
12852,sometimes a walk in the rain on a quiet sunday night is just what you need chaos appears to be just on the horizon but its hard to tell in the stillness of the night denver rain nightphotography,1,0,0,1
12853,day 3 of selfisolation and my cat is already broken catsofinstagram,1,0,0,1
12854,as would say you can design for anything for any reason so heres some messaging that clearly still needs to get out feel free to save and share story sized version in my stories,1,0,0,1
12855,day 14 of quarantinesocialdistancing critical rations have finally arrived spirits are immediately improved round here bloodymary titosvodka,1,0,0,1
12856,trying to do my part to support our local small brewers happened to walk by this afternoon and couldnt help but grab a beer to go especially when it comes in one of the sexiest crowlers ive ever seen especially for us type nerds props to the designer type beer,1,0,0,1
12857,not much to do but walk around and spot type typewalk type foundtype,1,0,0,1
12858,i guess being a soccer hooligan has all been leading up to this stayhome wearmaskscolorado,1,0,0,1
12859,pic 1 cool new mural in the neighborhood pic 2 very not cool defacing of an old mural asshole,1,0,0,1
12860,no it is forbidden,1,0,0,1
12861,nice to still have the community during these strange times cmpurpose creativemornings,1,0,0,1
12862,rations have arrived to the front lines thanks,1,0,0,1
12863,my quarantine brunch game is stronger than your quarantine brunch game bloodymary brunch sunday,1,0,0,1
12864,one quarantine project down new coffee bar setup away from the too small kitchen counter featuring a letterpress print by,1,0,0,1
12865,as his bloodies got increasingly more complex almost architectural his friends realized too late that his tenuous grip on reality was slipping the increasingly jengalike structures built higher and higher with little regard to stability dietary needs or traditional norms were lauded for their creativity and brazenness but underneath were they a cry for help was the foundation of these triumphant tributes to mornings at the pub watching soccer with friends while nursing the ultimate hangover cure drink rotten to the core no one knew for sure nor could they stop it they could only watch as his alcoholic towers of babel were built higher and higher watching with both dread and anticipation of their eventual collapse bloodymary bloodies quarantine,1,0,0,1
12866,this weekend was the first time i really pined for a return to normalcy i have been very fortunate in that my life and job at home had to change very little to support our new reality but while the logistics have been easy the emotional side has not been since before this quarantine started i have been worried about pretty much only one thing my mom who is in the high risk category for the virus isolated at home in tn sometime earlier this week my mom fell this is a regular occurrence only this time she was unable to get back up normally meals on wheels would stop by and she would receive help but they only come once a week now on fridays it took me two days to realize something was wrong after multiple unanswered messages we called in a wellness check and the police found her on the floor near the front door shes in the hospital now and seemingly ok but shes going to be there for at least a week and after that she has to go to a long term care facility for rehab this means that the nightmare ive been having from the start of all this has suddenly become significantly more likely the two places i wanted to make sure she avoided are now the two places she has to be to recover from her fall the virus has been spreading mercilessly through nursing homes and other facilities if my mom catches it there is very little chance of her surviving i am scared i really really hope i get to see my mom again i hate that i cant go visit cant support her basically have to just sit here and worry which i know doesnt help on friday i went down to castlewood canyon state park i needed not just to go somewhere new and be in nature but i needed someplace calming and serene to help cope with all the uncertainty hanging out with 55 million year old rocks helped for a bit time seems to be passing really damn slowly right now i know all of us are going through a lot the daily onslaught of news and the amount of uncertainty about the future can be completely overwhelming im sharing what im going through because i think its important to share and ask for help when you need it no one should have to go through any of this alone,1,0,0,1
12867,today it got too hot glad tomorrow should be cooler masks in the summer are gonna suuuuuck,1,0,0,1
12868,my bike arrived swipe for build progress pretty easy assembly went for a short test ride feels good the integrated lights powered by the wheels are a nice touch thanks for being obsessed with making great bikes hope to ride this for years to come,1,0,0,1
12869,tbt to this monday when i spent 8 wonderful hours at this park that morning i got off to a slow start and pretty early on i just became overwhelmed with sadness not over anything in particular maybe over everything my mom this pandemic the way people treat each other the horribleness and brutality that continues to be inflicted on black and marginalized people the lack of social connection the selfishness privilege entitlement and greed seemingly always on display the sheer stupidity of our leaders it was a lot and it was clear i was going to have to sit with that sadness for a bit but that didnt mean i had to stay home i made my way out to the park with no real plan just some water and a snack a cursory glance at the map at the trailhead was enough to set off the falls seemed like a reachable destination and turnaround point staunton is a beautiful place easy to hike and with lots of gentle elevation change for a decent workout i made it to the falls in about two hours and hung out there for a bit watching climbers rappel down the rockface by 515pm i decided i could push on to the overlook which put me high above the falls for a completely different perspective from there i discovered a shortcut back to the pond my final good decision was refusing to take the same trail back to the parking lot instead veering off on a longer trail that looped up to another dazzling view and then past an old mill friends i had over an hour on that trail of complete solitude and it was joyous not another living soul nearby hard to explain how much i needed that given our solitary current lifestyle but for an hour i didnt have to think about anyone not wearing a mask or being an asshole or anything as no one passed me on the trail by 720pm i had made it to the mill and challenged the sun to a race to see who would arrive first me back at the parking lot or the sun at its destination on the horizon the sun won but it was close the last gift nature had to give me was a fox that loped straight across my path at the parking lot seeking out a dinner of scraps beneath the picnic tables and i realized i was no longer sad,1,0,0,1
12870,a few pics of animal friends i met at staunton state park on memorial day also a gnarly gothic looking stump not pictured a dazzlingly blue little bird that flew away before i could capture a zoomed in and slightly blurry pic,1,0,0,1
12871,this is the new normal this is what a pandemic saturday in denver looks like first full day of riding the new bike around town curbside pickup of some records and lunch quick tune in for the rocket launch sneak peak at an artist collective space and a backyard concert socially distant flight of beer a second backyard show not pictured but ended by picking up some take home craft cocktails and stopping by the pub for one socially distant beer with some friendsregulars before curfew not too shabby,1,0,0,1
12872,i made this 6 years ago it was an extra lockup i had a bit of time to make in a letterpress workshop i was taking over a weekend taught by at the time the ferguson protests were still raging and i was heartbroken seeing st louis a city i had called home for 5 years devolve into chaos i was heartbroken over michael brown a black man i did not know losing his life unnecessarily i was heartbroken at the comments and media coverage all bent on justifying a murder i spent every night following the coverage on social media arguing with people who didnt understand trying to get through to friends who werent ready to trying to find my voice and my place to speak out while also reconciling my privilege and status in this corrupt system weve built i learned i listened i expanded my exposure to black and marginalized voices and i sat with the pain and suffering they voiced i empathized as much as i could i took action too i joined the marches and protests here i took the print above and fashioned it into a protest sign i lay on the street and played dead to block traffic and in the end nothing changed here we are 6 years later and if anything its gotten worse some days i fear the only option is to run an immense privilege but i also see so much good being shared now mutual aid groups organizing outspoken activists and best of all this shared sense that this time maybe everyone i know gets it im not arguing with friends now the people i know are using their voices sharing resources boosting marginalized voices trying to help however they can we are not perfect and we all still have to reckon with our privilege and comfort and the gravitational pull of that its so much easier to sit behind a screen and be safe especially during a pandemic i hope we all challenge ourselves to do more to be willing to hit the streets to risk the tear gas and rubber bullets because the thing about equality is it really does affect all of us were all being held back by these backwards views we cant play it safe anymore our whole country is at risk lets not choose the warmth of the fire as it burns down around us,1,0,0,1
12873,you wake up in lisbon,1,0,0,1
12874,this ought to do,1,0,0,1
12875,obligatory vacation selfie,1,0,0,1
12876,came to lisbon and all i found was this fantastic type type typography,1,0,0,1
12877,these are some old sardines,1,0,0,1
12878,shakira shakira,1,0,0,1
12879,more type finds in lisbon typography foundtype,1,0,0,1
12880,wish we had dense alleyways of restaurants like this in the us,1,0,0,1
12881,that fa tho type typography ligature,1,0,0,1
12882,just a little nonleague action with sutton united fc to get the english portion of the trip under way,1,0,0,1
12883,weve either taken a wrong turn or made a horrible mistake or both cpfc,1,0,0,1
12884,the f is this,1,0,0,1
12885,matchday cpfc,1,0,0,1
12886,selhurst,1,0,0,1
12887,ery little tings gonna be alright,1,0,0,1
12888,thank you for an amazing experience cpfc ptid,1,0,0,1
12889,good morning berlin sad to leave you,1,0,0,1
12890,neat airport terminal,1,0,0,1
12891,bit weird this,1,0,0,1
12892,did i know there was an escher exhibition in madrid no did i go hell yes eschermadrid,1,0,0,1
12893,floor tessellation eschermadrid,1,0,0,1
12894,eating tapas and getting drunk on spanish wine on the eve of good friday as one does madrid,1,0,0,1
12895,so fing cool eschermadrid,1,0,0,1
12896,interactive af eschermadrid,1,0,0,1
12897,new profile pic or nah eschermadrid,1,0,0,1
12898,just a little remembrance of home and the stoutstreetbulldogs from a random street vendor rapids96,1,0,0,1
12899,last day of an amazing trip starting it off right with these tasty things,1,0,0,1
12900,horses,1,0,0,1
12901,belm tower closed due to a workers strike along with every other museum and monument in lisbon today,1,0,0,1
12902,first rule of sightseeing always look for the details especially when those details might be gargoyles gargoyles,1,0,0,1
12903,always gargoyles,1,0,0,1
12904,um wow,1,0,0,1
12905,suuuper suuuper bock suuuper suuuper bock suuuper suuuper bock super bock bock bock drunk,1,0,0,1
12906,love portuguese music,1,0,0,1
12907,funicular,1,0,0,1
12908,late night gelato lisbonafterdark,1,0,0,1
12909,capping off the night and this trip with a few late night sessions in a fado pub with soccer scarves hung from the ceiling incredible experience,1,0,0,1
12910,yeah this is pretty good,1,0,0,1
12911,feels like there is a scarf missing here cpfc,1,0,0,1
12912,uh oh cats broken again catsofinstagram,1,0,0,1
12913,tfw one of your favorite artists plays the one song you had hoped to hear jonathancoulton,1,0,0,1
12914,cant beat hearing both queens bohemian rhapsody and george harrisons while my guitar gently weeps on ukulele in one night ukefest,1,0,0,1
12915,the kids were alright except this one this one was kinda fucked up,1,0,0,1
12916,just a little bit of new orleans marching down the street in my neighborhood 5pointsjazzfest,1,0,0,1
12917,when you see a second line marching through the only thing to do is join in and dance 5pointsjazzfest,1,0,0,1
12918,unexpectedly spending the next several weeks where i grew up so time for some origin stories 1986 we would drive down the mountain usually in my moms beige volvo station wagon to this pizza hut for family dinners back when you ate their pizzas with a knife and fork like a gentleman with a white tablecloth underneath to the left of the entrance they had a stand up arcade version of super mario bros i quickly became obsessed i played it every time we went i dreamt about it the music haunted me despite my obsession when pressed i asked for an atari 7800 for my birthday xmas not sure that year it would be three more long years before i saved up enough to buy an nes of my own and finally reach the minus world,1,0,0,1
12919,favorite place in the world,1,0,0,1
12920,metallica,1,0,0,1
12921,volbeat,1,0,0,1
12922,id say this is pretty damn good spot near the stage,1,0,0,1
12923,this is a fun time with the,1,0,0,1
12924,one more with the before i head back to denver,1,0,0,1
12925,hey i think thats nathan fillion,1,0,0,1
12926,yup checks out,1,0,0,1
12927,rebirth brass band,1,0,0,1
12928,time for a compare and contrast craftbeer sourbeer sour,1,0,0,1
12929,sprinkler effects,1,0,0,1
12930,new kicks,1,0,0,1
12931,friday lunch got me craft beer sours bahnmi,1,0,0,1
12932,its mystery science theater 3000 icantseemyhousefromhere,1,0,0,1
12933,watch out for snakes mst3klive,1,0,0,1
12934,for seymour prehistoricbark futurama uglycrying,1,0,0,1
12935,i did the safety dance,1,0,0,1
12936,no one is to blame,1,0,0,1
12937,o hai eve 6 liveatfive taverndowntowndenver,1,0,0,1
12938,311,1,0,0,1
12939,my body is ready breakfastanytime,1,0,0,1
12940,carhenge was the right choice for eclipse watching eclipse2017 carhenge,1,0,0,1
12941,cloud covered eclipse eclipse2017 carhenge,1,0,0,1
12942,carhenge eclipse2017,1,0,0,1
12943,zesto,1,0,0,1
12944,a good omen for a good typecon typecon2017 boston herewego,1,0,0,1
12945,amazing day at the museum of printing in haverhill typecon,1,0,0,1
12946,in whats quickly becoming a yearly tradition i spent the day setting type and printing in a workshop ahead of typecon typecon letterpress,1,0,0,1
12947,the computer that started it all typecon,1,0,0,1
12948,see you there typecon,1,0,0,1
12949,dont see typography like this anymore typecon,1,0,0,1
12950,i like pigs too typecon,1,0,0,1
12951,learned how to work a ludlow today to make lead type typecon,1,0,0,1
12952,i did something cool to commemorate typecon this year typecon,1,0,0,1
12953,seems unnecessarily harsh id use bit wouldnt that be toxic,1,0,0,1
12954,weezer,1,0,0,1
12955,coventry garden quintet,1,0,0,1
12956,butterbeer is pretty good wbtourlondon harrypotter,1,0,0,1
12957,unlocking,1,0,0,1
12958,pendulum,1,0,0,1
12959,tubachristmas,1,0,0,1
12960,this is the most sophisticated and technologically advanced christmas decoration i have ever seen,1,0,0,1
12961,new year new beer starting it off with possibly my favorite beer of all tart sour newglarus,1,0,0,1
12962,christmas cat is judging you,1,0,0,1
12963,art yo,1,0,0,1
12964,wanna dance,1,0,0,1
12965,rtj,1,0,0,1
12966,lorde,1,0,0,1
12967,im waiting for it that green light i want it,1,0,0,1
12968,wait till youre announced,1,0,0,1
12969,they might be something else in the snow,1,0,0,1
12970,youre older than you ever been and now youre even older,1,0,0,1
12971,30 plus years of performing and they still kill it every night,1,0,0,1
12972,literally one of the best horn solos ive ever seen,1,0,0,1
12973,they call me dr worm,1,0,0,1
12974,shall we go again,1,0,0,1
12975,love the type of that fox logo typography type tmbg,1,0,0,1
12976,i am very close,1,0,0,1
12977,10 minutes,1,0,0,1
12978,still searching for my ana ng ana ng and i are getting old and we still havent walked in each others majestic presence tmbg,1,0,0,1
12979,turn around tmbg,1,0,0,1
12980,spy spy spy spy spy spy spy spy spy spy spy spy spy tmbg,1,0,0,1
12981,washed out spy tmbg,1,0,0,1
12982,john tmbg,1,0,0,1
12983,the other john tmbg,1,0,0,1
12984,curt ramm tmbg,1,0,0,1
12985,marty frozen tmbg,1,0,0,1
12986,martys drumstick,1,0,0,1
12987,the best thing about new york city is you and me,1,0,0,1
12988,im interested in things im not a real doctor but i am a real worm i am an actual worm,1,0,0,1
12989,the one man horn section tmbg,1,0,0,1
12990,ready for the next one denverderbypresale denverderbyparty,1,0,0,1
12991,4 hour layover at lax of course im going here,1,0,0,1
12992,hi new zealand bye new zealand i enjoyed running through your airport to barely make my connection see you another time,1,0,0,1
12993,stellar typeography type,1,0,0,1
12994,but first coffee,1,0,0,1
12995,already wowed by the architectural patterns of melbourne architecture melbourne australia,1,0,0,1
12996,24 hours in australia ive yet to see a kangaroo no wildlife has tried to kill me and i havent been attacked by african street gangs its almost as if the stereotypes of places are bullshit still havent figured out how to order a coffee though,1,0,0,1
12997,hello beauties ferrari,1,0,0,1
12998,these guys are good,1,0,0,1
12999,best find of the trip so far so i bought their cd check them out streetmusic,1,0,0,1
13000,colorful cacti,1,0,0,1
13001,lunch,1,0,0,1
13002,hell of a spread foodie,1,0,0,1
13003,old and new melbourne,1,0,0,1
13004,mmmmmgelato,1,0,0,1
13005,flinders street clock tower,1,0,0,1
13006,more architextures melbourne fedsquare,1,0,0,1
13007,stone type type,1,0,0,1
13008,very cool type treatment embedded in the brick work type,1,0,0,1
13009,skinny building ftw architecture melbourne,1,0,0,1
13010,have a seat,1,0,0,1
13011,melbourne is terrible yarra melbourne,1,0,0,1
13012,lets catch a football match shall we,1,0,0,1
13013,what a ground,1,0,0,1
13014,misread as moon pies,1,0,0,1
13015,clocks at the bottom still in use,1,0,0,1
13016,trolley,1,0,0,1
13017,great music and colorful pallet tables,1,0,0,1
13018,i was salivating as soon as i walked in,1,0,0,1
13019,32,1,0,0,1
13020,i see you melbourne street art wow,1,0,0,1
13021,this seagull is clearly offside and the linesman hasnt called shit what is this brighton cpfc,1,0,0,1
13022,my plane ticket that would have gotten me here for the australian open may have been canceled but i will be back for it maybe next year to see federer win one more,1,0,0,1
13023,thanks to this amazing support i think i may have just become a melbourne victory fan yall,1,0,0,1
13024,the match ended with a rousing chant of fuck the usa and given our current state of affairs i couldnt really disagree pretty sure they also called out seattle,1,0,0,1
13025,holy shit they named a road after him coolestroadever thisroadsparentsaredead,1,0,0,1
13026,tasty pint,1,0,0,1
13027,brilliant every toothpick is 50 cents you bring them to the bar after to pay tapas,1,0,0,1
13028,sometimes simple typography is best type,1,0,0,1
13029,a great day always ends by catching the last train,1,0,0,1
13030,all trips demand a sacrifice this one was the loss of my airpods case fortunately a fairly easy fix,1,0,0,1
13031,so good i bought two,1,0,0,1
13032,shaded path,1,0,0,1
13033,lovely little art deco apartment building entry architecture,1,0,0,1
13034,passed out pooch architecture doorway melbourne,1,0,0,1
13035,hobo spotted in melbourne,1,0,0,1
13036,always look up,1,0,0,1
13037,alright alright sign ill get some im not made of stone,1,0,0,1
13038,i was walking through the botanic gardens when this became an immediate detour,1,0,0,1
13039,a somber moment of reflection,1,0,0,1
13040,its hard to fathom what australia lost in the battles of gallipoli and the somme amongst others,1,0,0,1
13041,this interactive exhibit was heart wrenching stuff wwi and wwii ought to have taught us the insane cost of war and given us the resolve to avoid it at all costs in the future i fear history will continue to teach us this lesson and we will continue to fail to learn it at dire costs,1,0,0,1
13042,on a happier note what a view,1,0,0,1
13043,this botanic garden is huge,1,0,0,1
13044,like really huge,1,0,0,1
13045,the surprising brands you find that have made the jump internationally,1,0,0,1
13046,bye melbourne see you in 4 days for go fast time lets see what sydney has to offer,1,0,0,1
13047,you wake up in sydney,1,0,0,1
13048,bondi beach typography type,1,0,0,1
13049,bondi beach,1,0,0,1
13050,not my natural element but drawing on my florida experience for this,1,0,0,1
13051,cliffs,1,0,0,1
13052,eh i could live there,1,0,0,1
13053,irish harp,1,0,0,1
13054,end of the road,1,0,0,1
13056,its like bjorks hyperballad around here anyone no ok then,1,0,0,1
13057,crabby,1,0,0,1
13058,im usually more of a forest and mountains person but damn if the australia coastline isnt making me waver in my preferences,1,0,0,1
13059,16000 sunburned steps later its time for a celebratory beer,1,0,0,1
13060,always follow the white rabbit,1,0,0,1
13061,this whale knows whats up,1,0,0,1
13062,on average,1,0,0,1
13063,liking that fontliking the combo of those two things too,1,0,0,1
13064,have never had the opportunity to order one of these till now,1,0,0,1
13065,spoiler delicious,1,0,0,1
13066,coffee time,1,0,0,1
13067,oh and this too,1,0,0,1
13068,oblogatory opera house photo,1,0,0,1
13069,a rainy overcast sydney calls for some special food first some soup,1,0,0,1
13070,followed by these beauties best in the world possibly so it is said,1,0,0,1
13071,geometry,1,0,0,1
13072,this weather makes all these new buildings look like they are from some dreary future architecture,1,0,0,1
13073,always follow stairs,1,0,0,1
13074,i love observatories,1,0,0,1
13075,because stairs lead to views like this,1,0,0,1
13076,always looking for details,1,0,0,1
13077,beer time,1,0,0,1
13078,beer,1,0,0,1
13079,might be clich to post but still a moving installation,1,0,0,1
13080,sure they look like futuristic blade runner style living pods but how are these empty and for sale literally a block from the sydney harbour bridge architecture,1,0,0,1
13081,do they all wear little space helmets to protect themselves,1,0,0,1
13082,lets go for a ride,1,0,0,1
13083,breakfast,1,0,0,1
13084,star of the trip i bought this bag on my first full day in melbourne at the victoria market just before they were closing haggled and got a deal from the vendor its everything ive ever wanted in an over the shoulder sling bag been looking for something like it for ages and somehow lucked into finding it here fits my camera ipad battery and anything else i want to carry with me,1,0,0,1
13085,sydneys coffee culture reminds me of seattle even their takeaway cups have personality,1,0,0,1
13086,if your life has evolved to sitting at a desk like that all day you arent even living man,1,0,0,1
13087,the facebookers were here,1,0,0,1
13088,outside inside,1,0,0,1
13089,happy coffee monster,1,0,0,1
13090,railway clock,1,0,0,1
13091,i suppose another angle was in order such a beautiful and iconic building,1,0,0,1
13092,under the bridge,1,0,0,1
13093,i may not be much of a beach person but i sure as hell am a coastline person wow,1,0,0,1
13094,watching test cricket in a pub while drinking a pint and having a schnitzel i think this is as close to local as i can get,1,0,0,1
13095,sundappled breakfast a welcome change from rainy sydney,1,0,0,1
13096,so fast its hard to time the shutter,1,0,0,1
13097,current view melbourne,1,0,0,1
13098,also current view naptime,1,0,0,1
13099,i caught a dumb photo of an australian sunset,1,0,0,1
13100,these little guys just popped up to model for the crowd,1,0,0,1
13101,these towers are spitting fire,1,0,0,1
13102,market stall,1,0,0,1
13103,this dj she was killing it,1,0,0,1
13104,just your typical light up neon volkswagen bus bar,1,0,0,1
13105,more architextures of melbourne,1,0,0,1
13106,michelin star food for fast food pricing first dish was 5 and so good i went back to try more roasted pork mmm less than 20 total omg,1,0,0,1
13107,racing type type typography,1,0,0,1
13108,time for something yummy melbournefoodandwinefestival,1,0,0,1
13109,prep and a discussion of what males great butter chicken,1,0,0,1
13110,smoking the butter chicken goilabutterchicken melbournefoodandwinefestival,1,0,0,1
13111,serving looks amazing goilabutterchicken,1,0,0,1
13112,appetizer mushroom naan balls very good,1,0,0,1
13113,did not disappoint goilabutterchicken,1,0,0,1
13114,i have no idea what is going on,1,0,0,1
13115,i think im supporting this team they appear to be winning,1,0,0,1
13116,bury me with one of these it will feed my army of minions in the underworld hsp melbourne,1,0,0,1
13117,happy with this view tv screen to the right ausgp,1,0,0,1
13118,go haas haas ausgp usa,1,0,0,1
13119,tone it down australia damn,1,0,0,1
13120,hints of sun,1,0,0,1
13121,reflections in the sand,1,0,0,1
13122,oh hi koala,1,0,0,1
13123,parrot,1,0,0,1
13124,hungry parrot,1,0,0,1
13125,that moment when the parrot took off from my head,1,0,0,1
13126,stunning,1,0,0,1
13127,not pictured judas,1,0,0,1
13128,just a crazy beautiful place,1,0,0,1
13129,hard to beat this as a capper to an amazing final day in australia thanks to gowesttours and their guide jordon who managed everything efficiently and with a cheeky playlist the whole way,1,0,0,1
13130,ok on my final day australia really decide to show off damn,1,0,0,1
13131,bye melbourne bye australia cant wait to come back,1,0,0,1
13132,hi la,1,0,0,1
13133,i went on the way out i went on the way in am i doing it right,1,0,0,1
13134,if the wildlife had teeth as big as on this sign would anyone consider feeding it to begin with,1,0,0,1
13135,when your flight gets delayed in wellington new zealand you go for a nice walk to moa point for some pretty incredible landscapes,1,0,0,1
13136,and when you have a layover in auckland theres a mini golf course you can walk to and play a round or two,1,0,0,1
13137,great set by twinkids on their first tour ever,1,0,0,1
13138,cruiser just primed the crowd for a dance party,1,0,0,1
13139,together,1,0,0,1
13140,this is what you look like after sweating off about 10 pounds dancing through an entire show im not entirely sure how much of this sweat is even my own everyone killed it tonight the band the crowd the bar everyone danceparty,1,0,0,1
13141,easter brunch,1,0,0,1
